step,type,amount,sender_account_no,sender_balance_before,sender_balance_after,receiver_account_no,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,device_id,ip_address,geolocation_lat,geolocation_long,auth_method,row_source
249,TRANSFER,291724.98,C6213149786,97033.0,0.0,C7791594015,14447.87,306172.85,0,0,d79330f1-6f8f-d55c-3de5-4ee2a655596c,177.91.105.120,10.868597,106.608924,FACE_ID,paysim
249,CASH_IN,55356.14,C9308753501,0.0,55356.14,C3892238072,223157.92,278514.06,0,0,e32a8787-1824-6315-ad49-e0727f843004,175.32.101.96,10.817261,106.58705,FACE_ID,synthetic_activity
250,TRANSFER,6000.0,C3223923124,6500.0,500.0,C9300997070,0.0,6000.0,1,0,2b2bf58c-6da5-8dad-f56a-abc050fb35b0,82.98.254.223,20.785674,106.722965,SMART_OTP,paysim
250,PAYMENT,7977.44,C9837293335,23101.52,15124.09,C6222822274,0.0,0.0,0,0,9defc23f-60b7-59a9-f88a-fc64974ebb87,83.16.8.152,12.225955,109.153988,SMS_OTP,paysim
251,TRANSFER,11000.0,C8992641070,11500.0,500.0,C1872282021,0.0,11000.0,1,0,d46c5776-4db3-a044-2887-6b7f64694f53,125.244.85.92,10.97961,106.582999,FACE_ID,paysim
251,PAYMENT,15299.76,C5076191382,742.0,0.0,C9328853260,0.0,0.0,0,0,a5630d3a-497b-c13b-d2de-b47d4455d60e,104.62.30.39,20.792029,106.666794,SMS_OTP,paysim
252,PAYMENT,11957.61,C1004838919,0.0,0.0,C3933620550,0.0,0.0,0,0,6448a3d5-d576-7137-d456-e29d91c631cf,107.218.127.189,10.081435,105.735961,SMS_OTP,paysim
252,TRANSFER,8000.0,C6597913239,8500.0,500.0,C4203060310,0.0,8000.0,1,0,4f844346-a165-c37d-56ad-3649289a2abc,232.210.223.125,21.031556,105.784932,SMS_OTP,paysim
252,CASH_IN,143083.39,C7876597596,2567938.49,2711021.88,C4968288240,2658301.97,2515218.58,0,0,10423a8e-8da2-2a39-50db-8e34938f2b90,166.89.115.179,11.887575,108.451649,SMART_OTP,paysim
253,TRANSFER,5000.0,C8662299740,5500.0,500.0,C2701369254,0.0,5000.0,1,0,e8ff561f-3bc2-9d89-b033-3c0d5381e235,145.146.94.207,12.273417,109.202599,SMS_OTP,paysim
253,CASH_OUT,195522.21,C5668937905,0.0,0.0,C3499216186,567424.53,762946.74,0,0,a82e6889-b717-4acf-d7ab-ed02da7bf28b,189.93.204.121,16.080791,108.214673,FACE_ID,paysim
253,CASH_IN,149227.2,C6877909554,808344.2,957571.4,C2396090315,1333111.59,1183884.38,0,0,9b125dfb-2804-335a-3311-65e02c5cce54,26.204.107.242,21.026631,105.80037,SMS_OTP,paysim
253,PAYMENT,14614.77,C6004033866,11460.0,0.0,C8109829306,0.0,0.0,0,0,3c0a584e-a7cd-13cb-abda-06b220d2b528,26.73.159.18,20.793757,106.686913,SMART_OTP,paysim
254,TRANSFER,15000.0,C1102413633,15500.0,500.0,C8992641070,0.0,15000.0,1,0,6498da39-d7c8-f02c-2ea5-312ac942e6e8,100.200.50.203,10.028654,105.779331,SMS_OTP,paysim
254,CASH_OUT,39355.6,C6313797531,20721.0,0.0,C5703499513,123948.36,163303.96,0,0,4200a1aa-7c82-6fbe-395e-54f08fde042a,198.225.143.69,16.054425,108.240042,FACE_ID,paysim
254,PAYMENT,52987.43,C6641261196,418958.0,365970.57,C5045482888,3704693.85,3757681.28,0,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,21.065287,105.766583,FACE_ID,synthetic_activity
254,TRANSFER,172125.86,C1943797706,7.78,0.0,C1662027846,0.0,0.0,1,0,3c0a584e-a7cd-13cb-abda-06b220d2b528,227.50.135.205,11.930759,108.49623,SMS_OTP,synthetic_activity
254,CASH_OUT,238.08,C3220897616,396.8,158.72,C6039705225,1276885.63,1277123.71,0,0,1be00f8e-0c8d-51d2-1673-aefbeb9e54e0,73.157.170.178,12.257196,109.227485,SMS_OTP,synthetic_activity
255,TRANSFER,10000.0,C3223923124,10500.0,500.0,C8711814319,0.0,10000.0,1,0,b3dd7820-bd20-c36a-2705-24cbe704b115,2.81.64.202,20.713861,106.993832,SMS_OTP,paysim
255,CASH_IN,188861.54,C4984433981,52355.0,241216.54,C4556710383,3081136.69,2892275.14,0,0,7506d74c-cc8a-6796-7015-693cf23e9a06,250.28.201.157,10.833378,106.608736,SMS_OTP,paysim
255,PAYMENT,3244.1,C1392891779,0.0,0.0,C8218393630,0.0,0.0,0,0,5e6b1e56-7a23-5335-8d75-90385397ff39,213.185.97.141,15.990056,108.198111,SMS_OTP,paysim
255,PAYMENT,8571.18,C2586942677,0.0,0.0,C8123699577,0.0,0.0,0,0,c4df5b8d-c4eb-8e5d-6a6e-94cff83a1bce,63.214.208.122,12.256235,109.174882,SMART_OTP,paysim
256,TRANSFER,612696.97,C3181599164,0.0,0.0,C6982335518,621667.25,1234364.22,0,0,b79f0581-b907-e44b-0e4c-c98382ff51e0,193.193.136.108,20.791665,106.636147,SMART_OTP,paysim
256,TRANSFER,8000.0,C1680952878,8500.0,500.0,C8284077087,0.0,8000.0,1,0,eb035cda-69d5-3317-6dc7-5587cd40b648,93.249.92.87,20.726704,105.734392,SMS_OTP,paysim
256,PAYMENT,24126.5,C6400099904,33477.0,9350.5,C3295157171,0.0,0.0,0,0,11d012a7-f192-93c9-8470-f6c8ce6631cb,87.81.103.252,16.084724,108.19982,SMS_OTP,paysim
256,TRANSFER,51359.17,C3800907193,5209455.15,5158095.98,C5187594852,865721.26,917080.43,0,0,60980b94-e05b-1892-64bc-08cf2e904b5c,58.6.243.6,18.696371,105.687922,SMS_OTP,synthetic_activity
257,TRANSFER,6000.0,C4203060310,6500.0,500.0,C5183605513,0.0,6000.0,1,0,2ddc756b-28c2-cce9-723b-80d423ef5561,189.188.124.241,16.365095,107.952371,SMS_OTP,paysim
257,PAYMENT,2291.11,C4664886720,3274.0,982.89,C7348952924,0.0,0.0,0,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,125.244.85.92,16.021757,108.148822,SMART_OTP,paysim
258,TRANSFER,11000.0,C8662299740,11500.0,500.0,C2226064412,0.0,11000.0,1,0,27035b27-958c-2936-b186-78ce4e40bfba,10.54.59.150,12.188675,109.241798,SMS_OTP,paysim
258,PAYMENT,3242.26,C5050292160,272.0,0.0,C2296997409,0.0,0.0,0,0,26a4cbef-a437-199c-ec2a-322ba9014e33,134.250.76.108,11.880882,108.473322,SMART_OTP,paysim
258,TRANSFER,6519805.68,C6421573409,88447.68,0.0,C8364904594,0.0,0.0,1,0,28eccd72-636f-7abf-82c9-01df5fd229bc,104.115.165.53,18.511239,105.414417,SMS_OTP,synthetic_activity
259,TRANSFER,10000.0,C6589139315,10500.0,500.0,C1680952878,0.0,10000.0,1,0,abfe1fb5-a6c2-b716-f7bd-77509a7650dd,125.244.85.92,10.992969,106.891964,SMS_OTP,paysim
259,CASH_OUT,253290.01,C7738639081,0.0,0.0,C3495198676,354445.84,607735.85,0,0,0976e09f-1593-6f42-4d31-29b3e1878e93,254.139.73.55,10.843905,106.676398,FACE_ID,paysim
259,CASH_OUT,585245.33,C6488800983,0.0,0.0,C9242114816,662190.94,1003219.9,0,0,bbc99473-4363-589c-3249-5cff89e2df24,227.161.20.187,12.285126,109.16628,SMART_OTP,paysim
260,TRANSFER,10000.0,C5529924944,10500.0,500.0,C2164807196,0.0,10000.0,1,0,dc406c3b-2e50-b78b-d45f-d39a376788ab,128.243.185.100,12.225891,109.226463,FACE_ID,paysim
260,PAYMENT,3509.28,C5440215434,43201.99,39692.71,C8560137840,0.0,0.0,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,115.77.147.189,20.977321,105.756871,SMS_OTP,paysim
260,PAYMENT,7478.13,C8918938283,525562.0,518083.87,C8792460069,0.0,0.0,0,0,f260a3ed-02de-c88f-db6f-3ad40ccea325,229.241.161.171,16.023414,108.191771,SMART_OTP,paysim
260,PAYMENT,3564.18,C8887624483,9097.0,5532.82,C5353451124,0.0,0.0,0,0,3f64e5ee-bccd-9b8c-8508-df9160aeb372,26.38.183.109,21.084513,105.833022,SMS_OTP,paysim
260,CASH_OUT,168939.32,C9767943014,0.0,0.0,C2393836687,2646742.35,2815681.67,0,0,966d2735-3495-2c00-9a0f-09e9eb8b8c11,48.172.90.8,10.870823,106.606246,SMS_OTP,paysim
261,TRANSFER,15000.0,C3220897616,15500.0,500.0,C3259274595,0.0,15000.0,1,0,1be00f8e-0c8d-51d2-1673-aefbeb9e54e0,163.191.244.175,12.290845,109.15695,SMS_OTP,paysim
261,DEBIT,221.08,C1392891779,0.0,0.0,C1612075650,55199.25,55420.33,0,0,5e6b1e56-7a23-5335-8d75-90385397ff39,213.185.97.141,16.07039,108.178776,SMS_OTP,paysim
261,PAYMENT,2051.99,C6786318539,51375.0,49323.01,C3445834950,0.0,0.0,0,0,36fc1c46-79eb-b8bb-214b-d473e3755867,104.151.144.133,18.644857,105.668705,SMS_OTP,paysim
262,TRANSFER,12000.0,C7614528759,12500.0,500.0,C8992641070,0.0,12000.0,1,0,6994a2ca-7738-381c-d498-736f6eb7808b,4.148.230.12,21.073165,105.829188,SMART_OTP,paysim
262,PAYMENT,1968.87,C5484753041,0.0,0.0,C1801169867,0.0,0.0,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,147.75.11.134,12.207178,109.189759,SMS_OTP,paysim
262,CASH_OUT,44951.02,C7555909013,121780.0,76828.98,C1392319227,0.0,44951.02,0,0,708175fd-4648-bbe8-f84c-e7a936cfd2d5,126.137.96.180,10.858036,106.655868,SMART_OTP,paysim
262,CASH_OUT,15676.77,C3838466907,58924.16,43247.39,C1592440461,0.0,0.0,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,167.233.183.204,16.006667,108.225032,SMS_OTP,synthetic_activity
263,PAYMENT,2581.21,C4539358082,51905.0,49323.79,C5737197556,0.0,0.0,0,0,ca8c5366-0729-8d47-7c65-9dc94b425bba,228.73.56.47,18.66784,105.690625,SMS_OTP,paysim
263,TRANSFER,5000.0,C1680952878,5500.0,500.0,C6933399887,0.0,5000.0,1,0,eb035cda-69d5-3317-6dc7-5587cd40b648,173.193.228.127,21.083366,105.754373,SMS_OTP,paysim
264,TRANSFER,15000.0,C8662299740,15500.0,500.0,C3259274595,0.0,15000.0,1,0,777028e6-a53d-2350-5bd1-b61cecba63b3,145.146.94.207,12.220214,109.246196,FACE_ID,paysim
265,TRANSFER,6000.0,C8662299740,6500.0,500.0,C1872282021,0.0,6000.0,1,0,d4fecf58-a1f8-75a4-8a4b-455957765dc6,10.54.59.150,12.033069,109.33125,SMS_OTP,paysim
265,CASH_OUT,5721871.91,C1932049314,5721871.91,0.0,C9166678769,146633.42,5868505.33,1,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,16.214798,108.334807,FACE_ID,paysim
265,CASH_OUT,54342.82,C7555909013,76828.98,22486.16,C8327603191,223157.92,277500.74,0,0,708175fd-4648-bbe8-f84c-e7a936cfd2d5,126.137.96.180,10.828814,106.617395,SMART_OTP,synthetic_activity
266,TRANSFER,12000.0,C3075995432,12500.0,500.0,C2164807196,0.0,12000.0,1,0,7c6166df-515a-6b43-3189-1f48e66e2c11,130.163.118.195,18.437991,105.81676,SMART_OTP,paysim
267,TRANSFER,10000.0,C2701369254,10500.0,500.0,C7290577367,0.0,10000.0,1,0,6321d753-68dd-66fd-9fa3-8f4baa1cd2d8,2.81.64.202,21.004787,105.834696,SMS_OTP,paysim
267,CASH_IN,19517.26,C9308753501,55356.14,74873.4,C3419513386,2458579.96,2478097.22,0,0,c4ac41b5-3f04-2c7b-13ab-7d2ceba0330c,7.73.175.252,10.765821,106.573732,SMS_OTP,synthetic_activity
268,TRANSFER,9000.0,C8662299740,9500.0,500.0,C8284077087,0.0,9000.0,1,0,11285804-1243-161c-ae34-097ac6ac61e7,244.31.109.242,12.377473,109.056151,SMS_OTP,paysim
269,TRANSFER,7000.0,C2701369254,7500.0,500.0,C4203060310,0.0,7000.0,1,0,eb680076-96f5-f9cb-9e87-ad6d6db3bda5,2.81.64.202,20.700063,105.677742,SMS_OTP,paysim
269,CASH_OUT,43452.52,C4539358082,49323.79,5871.27,C4993854713,875143.22,918595.74,0,0,96f19d54-c8a6-a005-2463-463c249316b4,13.240.229.79,18.669724,105.691455,FACE_ID,synthetic_activity
270,TRANSFER,5000.0,C4717825834,5500.0,500.0,C6933399887,0.0,5000.0,1,0,27035b27-958c-2936-b186-78ce4e40bfba,145.146.94.207,9.995419,105.716259,SMS_OTP,paysim
271,TRANSFER,8000.0,C5635972540,8500.0,500.0,C8992641070,0.0,8000.0,1,0,ec1c9109-a19c-cc9a-b732-1e2bd4a42bf0,98.192.87.62,21.006745,105.810315,SMART_OTP,paysim
272,TRANSFER,15000.0,C6597913239,15500.0,500.0,C8992641070,0.0,15000.0,1,0,4f844346-a165-c37d-56ad-3649289a2abc,176.33.152.221,18.627292,105.642748,SMS_OTP,paysim
272,TRANSFER,843.03,C4664886720,982.89,139.86,C1265054404,0.0,703.4,0,0,acce693e-91a0-7ef2-1c00-7554c3963bf9,125.244.85.92,16.057279,108.229786,SMS_OTP,synthetic_activity
272,CASH_OUT,5297.86,C5597549393,27357.14,22059.28,C5645511690,8323421.14,8328719.0,0,0,1117f840-280d-4e22-982e-2afd77fc562b,17.206.52.110,12.213834,109.17577,SMS_OTP,synthetic_activity
273,TRANSFER,13000.0,C1102413633,13500.0,500.0,C2164807196,0.0,13000.0,1,0,7b6deeca-32f9-bae0-13aa-84b0d65e2bcf,22.107.225.181,10.15271,105.519642,SMS_OTP,paysim
274,TRANSFER,11000.0,C5635972540,11500.0,500.0,C6976229462,0.0,11000.0,1,0,aedb4262-dd95-b4d7-570e-dab239323a07,98.192.87.62,21.168546,106.092159,SMS_OTP,paysim
274,CASH_OUT,5179.29,C6509135706,8632.15,3452.86,C2752379743,246062.08,240926.84,0,0,f06b6c12-9c8b-9550-64e7-0f9a501a0ccf,134.28.116.117,21.06332,105.795597,SMART_OTP,synthetic_activity
275,TRANSFER,631836.33,C7705505037,0.0,0.0,C4088782900,3907254.34,4539090.67,0,0,1ecae0c0-04c7-2b2a-e598-e5c280acefb5,71.202.53.63,18.669235,105.625024,SMART_OTP,paysim
275,CASH_OUT,27107.66,C5148179337,0.0,0.0,C3758486863,3191833.41,3218941.08,0,0,5207c6cc-9b5a-d674-8896-54b2ce926059,68.225.243.171,16.029917,108.194159,FACE_ID,paysim
275,TRANSFER,11000.0,C3259274595,11500.0,500.0,C9349742934,0.0,11000.0,1,0,513ff9a9-8724-91ca-dc11-eb1306289878,23.147.48.171,16.079143,108.246158,SMS_OTP,paysim
275,CASH_OUT,58367.85,C5216945097,1758.0,0.0,C9951589529,265171.46,323539.31,0,0,4e8a10cb-277b-71ea-16f1-e5cbc4af9dc9,158.247.84.47,21.03516,105.77187,SMS_OTP,paysim
275,TRANSFER,20508.25,C6641261196,365970.57,345462.32,C1185567380,0.0,22000.0,1,0,5f321f6d-02dd-95c2-6405-8e04b393cb2d,202.4.29.135,20.969063,105.849646,SMS_OTP,synthetic_activity
276,PAYMENT,4267.2,C7338711928,46.0,0.0,C5475782346,0.0,0.0,0,0,9b16acb8-e7bd-1db7-f780-8afca538c6a7,216.190.170.205,21.047684,105.801393,SMS_OTP,paysim
276,TRANSFER,6000.0,C5183605513,6500.0,500.0,C8958987526,0.0,6000.0,1,0,8a996027-a085-0656-a226-46f58d938a78,14.52.62.193,16.29983,107.903596,SMS_OTP,paysim
276,PAYMENT,21635.76,C6201155824,0.0,0.0,C1929756588,0.0,0.0,0,0,62928cdc-8121-c051-c09c-a132823500f9,124.8.105.163,20.884773,106.671407,SMS_OTP,paysim
276,TRANSFER,861365.86,C4561063132,0.0,0.0,C7335294537,1687224.82,2548590.68,0,0,960f69fc-f6a6-46ee-8dd7-e05244e7a702,26.64.196.143,20.88848,106.721676,SMS_OTP,paysim
276,PAYMENT,7493.45,C4571614522,29582.0,22088.55,C8322335830,0.0,0.0,0,0,157c6813-e581-620f-dc0d-b2660e29ed9a,155.77.222.17,12.268833,109.151279,SMART_OTP,paysim
277,CASH_OUT,306689.53,C8995969557,5518.0,0.0,C8101830596,151411.04,458100.57,0,0,f4852088-e97f-b025-a2e1-17986b65450b,13.75.75.136,20.812961,106.690551,SMART_OTP,paysim
277,PAYMENT,7383.44,C4028967681,0.0,0.0,C3222423096,0.0,0.0,0,0,10fb436c-6ad5-401e-07e9-fb0b998deba3,138.244.109.247,18.71175,105.625794,SMS_OTP,paysim
277,TRANSFER,6000.0,C1872282021,6500.0,500.0,C5529924944,0.0,6000.0,1,0,eac7c57b-fc96-fd06-ce8b-30cea67155cd,215.138.155.84,11.936389,108.456535,SMART_OTP,paysim
277,CASH_OUT,1658374.0,C3100377895,1493924.55,0.0,C5331482294,0.0,1927403.83,1,0,27035b27-958c-2936-b186-78ce4e40bfba,217.188.61.183,18.736027,105.684929,SMART_OTP,synthetic_activity
278,TRANSFER,14000.0,C6589139315,14500.0,500.0,C6597913239,0.0,14000.0,1,0,4570b7fe-ef25-2aa8-44a9-844fa10e1931,125.244.85.92,20.904915,105.62159,SMS_OTP,paysim
278,TRANSFER,110870.15,C6623077025,0.0,0.0,C6761043670,7336540.96,7447411.1,0,0,95ccfda2-3677-0e04-a1d8-507bd7aa0f83,190.137.145.18,10.018423,105.757731,SMART_OTP,paysim
278,CASH_OUT,235513.77,C9802452844,0.0,0.0,C4214341282,1767616.47,2003130.24,0,0,d49b862d-1f7b-6b19-b2cc-43726532b3ae,186.143.72.225,11.902796,108.480318,SMART_OTP,paysim
279,TRANSFER,10000000.0,C7511224152,30536624.41,20536624.41,C1170119802,0.0,0.0,1,0,3c0a584e-a7cd-13cb-abda-06b220d2b528,26.73.159.18,18.533023,105.503919,SMART_OTP,paysim
279,PAYMENT,5003.6,C1696681462,0.0,0.0,C5406919083,0.0,0.0,0,0,f5808b59-75b5-68d7-35eb-728f57750d0f,156.122.2.231,21.065149,105.789,SMS_OTP,paysim
279,CASH_IN,107969.08,C7419053843,2076.0,110045.08,C8055644904,1259412.73,1151443.65,0,0,c98cd5fb-14c6-2aba-89c2-fba5648df4c0,229.214.209.172,11.897561,108.470718,SMS_OTP,paysim
279,TRANSFER,9000.0,C2701369254,9500.0,500.0,C8711814319,0.0,9000.0,1,0,eb680076-96f5-f9cb-9e87-ad6d6db3bda5,49.208.240.66,21.086902,105.81403,SMS_OTP,paysim
279,CASH_IN,7287.92,C4028967681,0.0,7287.92,C5475782346,1597992.74,1605280.66,0,0,7c6166df-515a-6b43-3189-1f48e66e2c11,110.161.252.126,18.690433,105.678164,SMS_OTP,synthetic_activity
280,TRANSFER,8000.0,C7614528759,8500.0,500.0,C3223923124,0.0,8000.0,1,0,c2978392-5c80-7220-1f77-765f2e5ce13a,26.73.159.18,21.033819,105.77621,SMART_OTP,paysim
280,TRANSFER,321310.2,C7011589510,0.0,0.0,C5953984499,2010743.51,2332053.71,0,0,5ed7d1a6-7673-0495-1ff0-864c02288f07,114.3.57.191,21.074957,105.811988,SMS_OTP,paysim
280,TRANSFER,1248844.13,C5858941145,0.0,0.0,C2153159266,3704693.85,4953537.98,0,0,9d0a94df-d0f7-c7b0-1708-0bbd3106e8ce,78.207.184.57,20.811659,106.702197,FACE_ID,paysim
280,CASH_IN,649826.19,C4539358082,5871.27,655697.46,C6039705225,25121.98,674948.17,0,0,96f19d54-c8a6-a005-2463-463c249316b4,13.240.229.79,18.621754,105.691094,FACE_ID,synthetic_activity
280,CASH_IN,466227.49,C7555909013,22486.16,488713.65,C8792460069,0.0,90203.53,0,0,708175fd-4648-bbe8-f84c-e7a936cfd2d5,66.221.151.15,10.877537,106.580941,FACE_ID,synthetic_activity
281,TRANSFER,8000.0,C9349742934,8500.0,500.0,C3259274595,0.0,8000.0,1,0,ce58de20-8f77-63e0-5982-aa44557368cf,177.73.66.203,10.627681,106.601655,SMS_OTP,paysim
281,PAYMENT,11479.37,C7536991272,0.0,0.0,C7097677717,0.0,0.0,0,0,a3708c7f-d235-25df-fbf8-b1fe3232be72,29.223.72.146,20.812652,106.665019,SMART_OTP,paysim
281,CASH_OUT,59419.03,C6730614050,29596.05,0.0,C8582430312,282693.03,342112.06,0,0,5d037a06-4cad-66c5-9d65-5c032aa814da,217.250.202.20,11.892044,108.40784,SMART_OTP,paysim
281,TRANSFER,157221.91,C4635686379,0.0,0.0,C7805212535,1123570.75,1280792.66,0,0,10a71298-bef8-1d85-20d4-c1659691f45d,67.239.146.220,20.786763,106.719807,SMS_OTP,paysim
281,CASH_OUT,18859.47,C5440215434,39692.71,20833.24,C9196189496,937394.15,942566.53,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,75.172.18.65,20.970486,105.804907,SMS_OTP,synthetic_activity
282,CASH_IN,38931.63,C8451343429,8641689.05,8680620.68,C8041701659,68732.32,29800.69,0,0,cd602879-f79b-1079-abb8-fe95f077671b,98.78.251.102,16.059114,108.229871,SMS_OTP,paysim
282,TRANSFER,5000.0,C3075995432,5500.0,500.0,C3259274595,0.0,5000.0,1,0,7c6166df-515a-6b43-3189-1f48e66e2c11,104.71.64.184,19.001459,105.811545,SMS_OTP,paysim
283,CASH_OUT,179814.75,C9573617211,923.0,0.0,C9756020282,168822.59,348637.34,0,0,311d2ed4-463a-5bb6-c841-b6a8ba991da0,65.175.144.227,21.014664,105.785422,SMART_OTP,paysim
283,TRANSFER,10000.0,C8711814319,10500.0,500.0,C1872282021,0.0,10000.0,1,0,1477b569-6e1a-b11a-d155-0475c172494f,208.48.55.48,10.63299,106.536616,FACE_ID,paysim
283,PAYMENT,3235.7,C4336585435,18530.0,15294.3,C9196189496,0.0,0.0,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,75.172.18.65,10.834893,106.667217,FACE_ID,paysim
283,CASH_OUT,9615.19,C5440215434,20833.24,11218.05,C2001263601,0.0,0.0,0,0,12b99a50-8cb6-d1f0-a509-6396761579e7,75.172.18.65,21.077902,105.755085,SMART_OTP,synthetic_activity
284,CASH_OUT,75639.54,C5248228953,6235.0,0.0,C8209993295,4607676.83,4683316.37,0,0,4151344e-ee98-36b7-8677-098c144a1458,221.213.234.17,20.800996,106.680307,FACE_ID,paysim
284,CASH_OUT,161504.85,C6786318539,448568.0,287063.15,C3208396136,0.0,161504.85,0,0,ad443c48-5e8a-10da-13fc-927f7237cf5b,150.128.163.109,18.627013,105.725617,SMART_OTP,paysim
284,TRANSFER,15000.0,C8284077087,15500.0,500.0,C5635972540,0.0,15000.0,1,0,682904ca-febf-4c56-d826-c4966ebb7a17,121.242.109.230,20.915844,106.391933,SMART_OTP,paysim
284,TRANSFER,277864.89,C8274566891,0.0,0.0,C5313674518,1878017.38,2155882.27,0,0,72e89652-884c-0a55-6b89-3000eb1bb47f,7.254.189.58,11.946413,108.442272,SMS_OTP,paysim
285,TRANSFER,59127.55,C8161766867,53179.0,0.0,C7596706798,727892.14,787019.69,0,0,2a1b76e3-3266-84ff-3ffe-f652eac032fa,80.17.161.161,21.007057,105.764615,SMS_OTP,paysim
285,TRANSFER,11000.0,C8711814319,11500.0,500.0,C6933399887,0.0,11000.0,1,0,1477b569-6e1a-b11a-d155-0475c172494f,88.248.236.224,18.438137,105.423604,SMART_OTP,paysim
285,TRANSFER,147818.81,C2133398429,325646.0,177827.19,C2591603708,28000126.23,28147945.05,0,0,573ecc3a-f574-175b-3d05-1bf4793c4fbf,211.86.134.204,20.813495,106.649017,SMS_OTP,paysim
285,TRANSFER,35534.71,C3745489724,0.0,0.0,C1452805820,4281237.78,4316772.48,0,0,704377c3-9e9b-e9e2-9997-496bc6978476,97.35.1.74,10.818293,106.665861,SMART_OTP,paysim
286,TRANSFER,7000.0,C8284077087,7500.0,500.0,C6976229462,0.0,7000.0,1,0,27035b27-958c-2936-b186-78ce4e40bfba,135.120.247.166,21.040662,105.830203,SMART_OTP,paysim
286,CASH_OUT,56986.21,C9308753501,74873.4,17887.19,C8792460069,731491.1,788477.31,0,0,e32a8787-1824-6315-ad49-e0727f843004,220.128.33.207,10.76737,106.57881,FACE_ID,synthetic_activity
287,TRANSFER,13000.0,C7614528759,13500.0,500.0,C7290577367,0.0,13000.0,1,0,3c0a584e-a7cd-13cb-abda-06b220d2b528,26.73.159.18,18.468092,105.342229,SMS_OTP,paysim
287,CASH_OUT,229366.84,C4364572270,0.0,0.0,C9759150847,503971.21,733338.06,0,0,503314b1-609c-f7af-0889-360feaadcb2f,78.157.161.111,10.857863,106.659907,SMART_OTP,paysim
287,PAYMENT,50191.28,C3584669700,13055.0,0.0,C6858334795,0.0,0.0,0,0,0d5d2f64-8f2b-892b-0e48-4034ad74dd43,231.59.232.113,20.99835,105.791909,SMART_OTP,paysim
287,CASH_IN,150382.67,C3839745272,9908.28,160290.94,C3943583891,347188.59,196805.93,0,0,6d98567e-cb8f-e981-76d6-682f6248953e,7.117.133.85,20.899154,106.657444,SMS_OTP,paysim
288,TRANSFER,8000.0,C8662299740,8500.0,500.0,C2164807196,0.0,8000.0,1,0,27035b27-958c-2936-b186-78ce4e40bfba,90.120.233.99,12.188375,109.171274,SMART_OTP,paysim
288,PAYMENT,14076.31,C4539358082,655697.46,641621.15,C1849653727,0.0,14076.31,0,0,ca8c5366-0729-8d47-7c65-9dc94b425bba,228.73.56.47,18.627131,105.660774,SMS_OTP,synthetic_activity
289,TRANSFER,12000.0,C6933399887,12500.0,500.0,C3259274595,0.0,12000.0,1,0,836f224b-0b8b-56f7-ead4-4e111397a29f,150.21.197.129,18.626186,105.682141,SMS_OTP,paysim
289,PAYMENT,4683.97,C4028967681,7287.92,2603.95,M1353045099,0.0,2200.02,0,0,7c6166df-515a-6b43-3189-1f48e66e2c11,116.85.158.169,18.660631,105.660185,SMS_OTP,synthetic_activity
290,TRANSFER,7000.0,C7290577367,7500.0,500.0,C1102413633,0.0,7000.0,1,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,152.203.216.50,10.882837,106.5884,SMART_OTP,paysim
290,TRANSFER,35614.35,C4539358082,641621.15,0.0,C5790585831,0.0,32000.0,1,0,b8f89cba-bb40-4bc8-709a-c2bcb6da79bb,13.240.229.79,18.394233,105.599723,SMS_OTP,synthetic_activity
291,TRANSFER,6000.0,C8284077087,6500.0,500.0,C6566113345,0.0,6000.0,1,0,22087d01-f41c-7c7d-0319-f3694d8b876a,146.50.107.205,10.103851,105.711274,FACE_ID,paysim
292,TRANSFER,10000.0,C3075995432,10500.0,500.0,C5529924944,0.0,10000.0,1,0,7b8fe7cf-ba2c-43ec-43f8-4fcf09970b27,116.85.158.169,18.632708,105.70133,SMART_OTP,paysim
292,PAYMENT,105.39,C4664886720,139.86,34.47,C6976229462,865721.26,865826.65,0,0,7cc9d887-639a-c771-b739-a28a4ffd5b7a,147.121.122.144,16.056245,108.211751,FACE_ID,synthetic_activity
293,TRANSFER,14000.0,C3220897616,14500.0,500.0,C8704772671,0.0,14000.0,1,0,e401461a-f5b9-2b3c-0a2c-bb1be70cf274,163.191.244.175,12.390595,109.210034,SMS_OTP,paysim
294,TRANSFER,11000.0,C1680952878,11500.0,500.0,C6597913239,0.0,11000.0,1,0,eb035cda-69d5-3317-6dc7-5587cd40b648,6.112.124.70,21.027212,105.960994,SMS_OTP,paysim
294,TRANSFER,7930.27,C4028967681,2603.95,0.0,C5175100350,0.0,8000.0,1,0,7c6166df-515a-6b43-3189-1f48e66e2c11,116.85.158.169,21.110522,106.512117,FACE_ID,synthetic_activity
295,TRANSFER,5000.0,C6589139315,5500.0,500.0,C6933399887,0.0,5000.0,1,0,94a1eab0-b9c0-37aa-3289-f58b1923cafc,125.244.85.92,20.887359,105.623746,SMS_OTP,paysim
